Kode PTN,Nama Kampus,Kode Jurusan,Nama Jurusan,Jenjang,Portofolio,Peminat 2024,Daya Tampung 2024,Peminat 2025,Daya Tampung 2025,Link Detail
1171,"UNSRI",'11713058,"TEKNIK KOMPUTER","Diploma Tiga","Tidak Ada",157,24,158,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=171&prodi=171058&jenis=0"
1171,"UNSRI",'11713059,"MANAJEMEN INFORMATIKA","Diploma Tiga","Tidak Ada",105,24,110,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=171&prodi=171059&jenis=0"
1171,"UNSRI",'11713060,"KOMPUTERISASI AKUNTANSI","Diploma Tiga","Tidak Ada",40,24,50,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=171&prodi=171060&jenis=0"
1171,"UNSRI",'11713061,"KESEKRETARIATAN","Diploma Tiga","Tidak Ada",60,24,82,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=171&prodi=171061&jenis=0"
1181,"UBB",'11811001,"TEKNIK MESIN","Sarjana","Tidak Ada",66,28,83,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181001&jenis=0"
1181,"UBB",'11811002,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",65,30,94,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181002&jenis=0"
1181,"UBB",'11811003,"TEKNIK PERTAMBANGAN","Sarjana","Tidak Ada",170,30,261,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181003&jenis=0"
1181,"UBB",'11811004,"TEKNIK SIPIL","Sarjana","Tidak Ada",134,33,175,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181004&jenis=0"
1181,"UBB",'11811005,"AGROTEKNOLOGI","Sarjana","Tidak Ada",136,35,179,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181005&jenis=0"
1181,"UBB",'11811006,"MANAJEMEN SUMBERDAYA PERAIRAN","Sarjana","Tidak Ada",68,30,47,43,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181006&jenis=0"
1181,"UBB",'11811007,"BIOLOGI","Sarjana","Tidak Ada",74,30,109,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181007&jenis=0"
1181,"UBB",'11811008,"AGRIBISNIS","Sarjana","Tidak Ada",191,40,220,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181008&jenis=0"
1181,"UBB",'11811009,"AKUAKULTUR","Sarjana","Tidak Ada",45,40,74,52,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181009&jenis=0"
1181,"UBB",'11811010,"ILMU KELAUTAN","Sarjana","Tidak Ada",60,30,69,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181010&jenis=0"
1181,"UBB",'11811011,"KIMIA","Sarjana","Tidak Ada",44,28,45,23,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181011&jenis=0"
1181,"UBB",'11811012,"FISIKA","Sarjana","Tidak Ada",11,28,23,13,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181012&jenis=0"
1181,"UBB",'11811013,"MATEMATIKA","Sarjana","Tidak Ada",57,35,60,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181013&jenis=0"
1181,"UBB",'11811014,"AKUNTANSI","Sarjana","Tidak Ada",306,66,350,63,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181014&jenis=0"
1181,"UBB",'11811015,"MANAJEMEN","Sarjana","Tidak Ada",623,64,514,63,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181015&jenis=0"
1181,"UBB",'11811016,"HUKUM","Sarjana","Tidak Ada",331,87,343,87,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181016&jenis=0"
1181,"UBB",'11811017,"SOSIOLOGI","Sarjana","Tidak Ada",181,42,160,56,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181017&jenis=0"
1181,"UBB",'11811018,"SASTRA INGGRIS","Sarjana","Tidak Ada",105,42,116,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181018&jenis=0"
1181,"UBB",'11811019,"ILMU POLITIK","Sarjana","Tidak Ada",96,55,90,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181019&jenis=0"
1181,"UBB",'11811020,"EKONOMI","Sarjana","Tidak Ada",172,36,157,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181020&jenis=0"
1181,"UBB",'11811022,"PERENCANAAN WILAYAH DAN KOTA","Sarjana","Tidak Ada",127,24,141,37,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181022&jenis=0"
1181,"UBB",'11811023,"PERIKANAN TANGKAP","Sarjana","Tidak Ada",20,12,30,19,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181023&jenis=0"
1181,"UBB",'11811024,"TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",332,24,308,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181024&jenis=0"
1181,"UBB",'11811025,"ARSITEKTUR","Sarjana","Tidak Ada",56,15,67,26,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181025&jenis=0"
1181,"UBB",'11811026,"BISNIS DIGITAL","Sarjana","Tidak Ada",299,30,269,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181026&jenis=0"
1181,"UBB",'11811027,"KEDOKTERAN","Sarjana","Tidak Ada",261,12,345,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181027&jenis=0"
1181,"UBB",'11811028,"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181028&jenis=0"
1181,"UBB",'11811029,"PENDIDIKAN BAHASA INGGRIS","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181029&jenis=0"
1181,"UBB",'11811030,"HUBUNGAN INTERNASIONAL","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181030&jenis=0"
1181,"UBB",'11811031,"ILMU KOMUNIKASI","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181031&jenis=0"
1181,"UBB",'11811032,"PENDIDIKAN BAHASA INDONESIA","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181032&jenis=0"
1181,"UBB",'11813021,"KEPERAWATAN","Diploma Tiga","Tidak Ada",292,35,329,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=181&prodi=181021&jenis=0"
1191,"UNILA",'11911001,"AGROTEKNOLOGI","Sarjana","Tidak Ada",247,30,263,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191001&jenis=0"
1191,"UNILA",'11911002,"AGRIBISNIS","Sarjana","Tidak Ada",414,30,444,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191002&jenis=0"
1191,"UNILA",'11911003,"TEKNIK GEOFISIKA","Sarjana","Tidak Ada",97,36,121,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191003&jenis=0"
1191,"UNILA",'11911004,"TEKNIK SIPIL","Sarjana","Tidak Ada",382,54,442,54,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191004&jenis=0"
1191,"UNILA",'11911005,"KIMIA","Sarjana","Tidak Ada",157,50,161,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191005&jenis=0"
1191,"UNILA",'11911006,"BIOLOGI","Sarjana","Tidak Ada",219,40,256,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191006&jenis=0"
1191,"UNILA",'11911007,"TEKNOLOGI HASIL PERTANIAN","Sarjana","Tidak Ada",177,25,222,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191007&jenis=0"
1191,"UNILA",'11911008,"PETERNAKAN","Sarjana","Tidak Ada",166,25,195,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191008&jenis=0"
1191,"UNILA",'11911009,"KEHUTANAN","Sarjana","Tidak Ada",236,36,210,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191009&jenis=0"
1191,"UNILA",'11911010,"TEKNIK PERTANIAN","Sarjana","Tidak Ada",214,30,244,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191010&jenis=0"
1191,"UNILA",'11911011,"MATEMATIKA","Sarjana","Tidak Ada",140,50,181,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191011&jenis=0"
1191,"UNILA",'11911012,"FISIKA","Sarjana","Tidak Ada",47,45,104,65,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191012&jenis=0"
1191,"UNILA",'11911013,"TEKNIK MESIN","Sarjana","Tidak Ada",209,42,230,42,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191013&jenis=0"
1191,"UNILA",'11911014,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",256,54,260,54,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191014&jenis=0"
1191,"UNILA",'11911015,"PEND. MATEMATIKA","Sarjana","Tidak Ada",383,28,429,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191015&jenis=0"
1191,"UNILA",'11911016,"PEND. FISIKA","Sarjana","Tidak Ada",133,25,160,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191016&jenis=0"
1191,"UNILA",'11911017,"PEND. KIMIA","Sarjana","Tidak Ada",150,25,228,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191017&jenis=0"
1191,"UNILA",'11911018,"PEND. BIOLOGI","Sarjana","Tidak Ada",390,28,452,34,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191018&jenis=0"
1191,"UNILA",'11911019,"TEKNIK KIMIA","Sarjana","Tidak Ada",134,30,163,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191019&jenis=0"
1191,"UNILA",'11911020,"PEND. KEDOKTERAN","Sarjana","Tidak Ada",1061,53,971,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191020&jenis=0"
1191,"UNILA",'11911021,"BUDIDAYA PERAIRAN","Sarjana","Tidak Ada",54,20,83,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191021&jenis=0"
1191,"UNILA",'11911022,"ILMU KOMPUTER","Sarjana","Tidak Ada",806,30,646,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191022&jenis=0"
1191,"UNILA",'11911023,"ARSITEKTUR","Sarjana","Tidak Ada",165,24,179,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191023&jenis=0"
1191,"UNILA",'11911024,"TEKNIK GEODESI","Sarjana","Tidak Ada",104,30,79,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191024&jenis=0"
1191,"UNILA",'11911025,"TEKNIK INFORMATIKA","Sarjana","Tidak Ada",873,45,721,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191025&jenis=0"
1191,"UNILA",'11911026,"SUMBERDAYA AKUATIK","Sarjana","Tidak Ada",40,15,43,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191026&jenis=0"
1191,"UNILA",'11911027,"ILMU TANAH","Sarjana","Tidak Ada",51,23,82,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191027&jenis=0"
1191,"UNILA",'11911028,"AGRONOMI","Sarjana","Tidak Ada",137,30,136,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191028&jenis=0"
1191,"UNILA",'11911029,"PROTEKSI TANAMAN","Sarjana","Tidak Ada",81,30,118,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191029&jenis=0"
1191,"UNILA",'11911030,"PENYULUHAN PERTANIAN","Sarjana","Tidak Ada",70,16,86,16,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191030&jenis=0"
1191,"UNILA",'11911031,"ILMU KELAUTAN","Sarjana","Tidak Ada",85,20,104,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191031&jenis=0"
1191,"UNILA",'11911032,"TEKNOLOGI INDUSTRI PERTANIAN","Sarjana","Tidak Ada",144,20,151,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191032&jenis=0"
1191,"UNILA",'11911033,"NUTRISI DAN TEKNOLOGI PAKAN TERNAK","Sarjana","Tidak Ada",73,21,63,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191033&jenis=0"
1191,"UNILA",'11911034,"PENDIDIKAN TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",244,22,204,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191034&jenis=0"
1191,"UNILA",'11911035,"FARMASI","Sarjana","Tidak Ada",1481,35,1369,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191035&jenis=0"
1191,"UNILA",'11911036,"BIOLOGI TERAPAN","Sarjana","Tidak Ada",72,25,119,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191036&jenis=0"
1191,"UNILA",'11911037,"TEKNIK LINGKUNGAN","Sarjana","Tidak Ada",124,27,212,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191037&jenis=0"
1191,"UNILA",'11911038,"HUKUM","Sarjana","Tidak Ada",1333,200,1274,220,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191038&jenis=0"
1191,"UNILA",'11911039,"SOSIOLOGI","Sarjana","Tidak Ada",329,65,410,65,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191039&jenis=0"
1191,"UNILA",'11911040,"ILMU PEMERINTAHAN","Sarjana","Tidak Ada",491,50,380,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191040&jenis=0"
1191,"UNILA",'11911041,"MANAJEMEN","Sarjana","Tidak Ada",1648,53,1259,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191041&jenis=0"
1191,"UNILA",'11911042,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",285,45,340,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191042&jenis=0"
1191,"UNILA",'11911043,"AKUNTANSI","Sarjana","Tidak Ada",1037,53,1104,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191043&jenis=0"
1191,"UNILA",'11911044,"ILMU KOMUNIKASI","Sarjana","Tidak Ada",989,50,936,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191044&jenis=0"
1191,"UNILA",'11911045,"ILMU ADM. NEGARA","Sarjana","Tidak Ada",573,50,500,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191045&jenis=0"
1191,"UNILA",'11911046,"ILMU ADM. NIAGA/BISNIS","Sarjana","Tidak Ada",895,50,850,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191046&jenis=0"
1191,"UNILA",'11911047,"PPKN","Sarjana","Tidak Ada",466,35,474,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191047&jenis=0"
1191,"UNILA",'11911048,"PEND. SEJARAH","Sarjana","Tidak Ada",295,30,298,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191048&jenis=0"
1191,"UNILA",'11911049,"PEND. GEOGRAFI","Sarjana","Tidak Ada",266,30,282,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191049&jenis=0"
1191,"UNILA",'11911050,"PEND. EKONOMI","Sarjana","Tidak Ada",315,36,336,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191050&jenis=0"
1191,"UNILA",'11911051,"PENDIDIKAN JASMANI","Sarjana","Olahraga",213,36,335,39,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191051&jenis=0"
1191,"UNILA",'11911052,"BIMB. KONSELING","Sarjana","Tidak Ada",735,36,922,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191052&jenis=0"
1191,"UNILA",'11911053,"PEND. BAHASA INDONESIA","Sarjana","Tidak Ada",644,30,759,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191053&jenis=0"
1191,"UNILA",'11911054,"PEND. B. INGGRIS","Sarjana","Tidak Ada",509,29,583,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191054&jenis=0"
1191,"UNILA",'11911055,"PGSD","Sarjana","Tidak Ada",1639,77,1616,90,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191055&jenis=0"
1191,"UNILA",'11911056,"PENDIDIKAN TARI","Sarjana","Tari",95,21,149,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191056&jenis=0"
1191,"UNILA",'11911057,"PENDIDIKAN ANAK USIA DINI","Sarjana","Tidak Ada",167,31,165,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191057&jenis=0"
1191,"UNILA",'11911058,"HUBUNGAN INTERNASIONAL","Sarjana","Tidak Ada",418,50,294,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191058&jenis=0"
1191,"UNILA",'11911059,"BAHASA PERANCIS","Sarjana","Tidak Ada",29,25,32,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191059&jenis=0"
1191,"UNILA",'11911060,"PENDIDIKAN MUSIK","Sarjana","Musik",41,35,44,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191060&jenis=0"
1191,"UNILA",'11911061,"PENDIDIKAN BAHASA LAMPUNG","Sarjana","Tidak Ada",226,24,253,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191061&jenis=0"
1191,"UNILA",'11911074,"BISNIS DIGITAL","Sarjana","Tidak Ada",417,30,410,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191074&jenis=0"
1191,"UNILA",'11911076,"SISTEM INFORMASI","Sarjana","Tidak Ada",270,15,319,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191076&jenis=0"
1191,"UNILA",'11911077,"TEKNIK GEOLOGI","Sarjana","Tidak Ada",27,10,170,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191077&jenis=0"
1191,"UNILA",'11911078,"ILMU KOMPUTER PSDKU WAY KANAN","Sarjana","Tidak Ada",4,10,19,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191078&jenis=0"
1191,"UNILA",'11911081,"GIZI","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191081&jenis=0"
1191,"UNILA",'11912075,"TEKNOLOGI REKAYASA OTOMOTIF","Sarjana Terapan","Tidak Ada",19,9,13,9,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191075&jenis=0"
1191,"UNILA",'11913063,"MANAJEMEN PEMASARAN","Diploma Tiga","Tidak Ada",59,20,75,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191063&jenis=0"
1191,"UNILA",'11913064,"ADMINISTRASI PERKANTORAN","Diploma Tiga","Tidak Ada",80,13,91,13,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191064&jenis=0"
1191,"UNILA",'11913065,"PERPUSTAKAAN","Diploma Tiga","Tidak Ada",33,10,38,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191065&jenis=0"
1191,"UNILA",'11913066,"MANAJEMEN INFORMATIKA","Diploma Tiga","Tidak Ada",58,15,48,10,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191066&jenis=0"
1191,"UNILA",'11913067,"TEKNIK MESIN","Diploma Tiga","Tidak Ada",17,12,21,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191067&jenis=0"
1191,"UNILA",'11913068,"TEKNIK SURVEY DAN PEMETAAN","Diploma Tiga","Tidak Ada",11,12,8,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191068&jenis=0"
1191,"UNILA",'11913069,"PERPAJAKAN","Diploma Tiga","Tidak Ada",138,25,120,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191069&jenis=0"
1191,"UNILA",'11913070,"KEUANGAN DAN PERBANKAN","Diploma Tiga","Tidak Ada",102,20,91,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191070&jenis=0"
1191,"UNILA",'11913071,"TEKNIK SIPIL","Diploma Tiga","Tidak Ada",11,12,22,9,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191071&jenis=0"
1191,"UNILA",'11913072,"HUBUNGAN MASYARAKAT","Diploma Tiga","Tidak Ada",31,13,33,13,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191072&jenis=0"
1191,"UNILA",'11913073,"AKUNTANSI","Diploma Tiga","Tidak Ada",69,25,80,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191073&jenis=0"
1191,"UNILA",'11913079,"AKUNTANSI PSDKU WAY KANAN","Diploma Tiga","Tidak Ada",1,25,2,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191079&jenis=0"
1191,"UNILA",'11913080,"PERBANKAN DAN KEUANGAN PSDKU LAMPUNG TENGAH","Diploma Tiga","Tidak Ada",4,25,8,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=191&prodi=191080&jenis=0"
1192,"ITERA",'11921001,"TEKNIK GEOMATIKA","Sarjana","Tidak Ada",82,39,85,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192001&jenis=0"
1192,"ITERA",'11921002,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",222,51,337,51,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192002&jenis=0"
1192,"ITERA",'11921003,"PERENCANAAN WILAYAH DAN KOTA","Sarjana","Tidak Ada",207,63,265,63,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192003&jenis=0"
1192,"ITERA",'11921004,"TEKNIK GEOFISIKA","Sarjana","Tidak Ada",92,60,178,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192004&jenis=0"
1192,"ITERA",'11921005,"TEKNIK SIPIL","Sarjana","Tidak Ada",375,63,424,63,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192005&jenis=0"
1192,"ITERA",'11921006,"TEKNIK INFORMATIKA","Sarjana","Tidak Ada",811,66,918,66,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192006&jenis=0"
1192,"ITERA",'11921007,"FISIKA","Sarjana","Tidak Ada",16,23,32,23,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192007&jenis=0"
1192,"ITERA",'11921008,"ARSITEKTUR","Sarjana","Tidak Ada",77,45,292,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192008&jenis=0"
1192,"ITERA",'11921009,"TEKNIK LINGKUNGAN","Sarjana","Tidak Ada",161,45,310,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192009&jenis=0"
1192,"ITERA",'11921010,"TEKNIK GEOLOGI","Sarjana","Tidak Ada",152,38,342,38,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=192&prodi=192010&jenis=0"
